"id","company","companyCn","booth","exhibition","province","city","regionType","website","email","phone","contactName","contactStatus","contactSource","years","stage","priority","owner","lastContact","nextFollowUp","intendedArea","notes","hasGuangdongAffiliate","exhibitions","officialProfileUrl","officialAddress","productGroups","contactEmail","contactPhone","profileExtra"
"1629","TIANJIN RENHUI NEW ENERGY TECHNOLOGY CO","","C4.630","Intersolar Europe","天津市","天津市","省外企业","","","","","待核实","","[""2023""]","未联系","中","","","","","","false","[{""company"":""TIANJIN RENHUI NEW ENERGY TECHNOLOGY CO"",""companyCn"":"""",""booth"":""C4.630"",""exhibition"":""Intersolar Europe"",""event"":""The smarter E Europe"",""year"":""2023"",""sourceFile"":""2023The smarter E Europe2023德国展商列表(含页码）.pdf"",""sourcePage"":74},{""company"":""TIANJIN RENHUI NEW ENERGY TECHNOLOGY CO"",""companyCn"":"""",""booth"":""A6.634"",""exhibition"":""Intersolar Europe"",""event"":""The smarter E Europe"",""year"":""2023"",""sourceFile"":""2023The smarter E Europe2023德国展商列表(含页码）.pdf"",""sourcePage"":74}]","","","","","",""
"1630","TIANJIN XINGUIYUAN INTERNATIONAL TRADE CO.,LTD","","A6.350","Intersolar Europe","天津市","天津市","省外企业","https://ys-steel.com/","","","","The smarter E官方目录已核验","https://www.thesmartere.de/exhibitorlist/tianjin-xinguiyuan-international-trade-coltd","[""2026""]","未联系","中","","","","","","false","[{""company"":""TIANJIN XINGUIYUAN INTERNATIONAL TRADE CO.,LTD"",""companyCn"":"""",""booth"":""A6.350"",""exhibition"":""Intersolar Europe"",""event"":""The smarter E Europe"",""year"":""2026"",""sourceFile"":""Exhibitor List2026 欧洲智慧能源展.pdf"",""sourcePage"":8}]","https://www.thesmartere.de/exhibitorlist/tianjin-xinguiyuan-international-trade-coltd","TIANJIN XINGUIYUAN INTERNATIONAL TRADE CO.,LTDRoom 901 Galaxy Mansion, Yuexiu Road, Hexi District, Tianjin, China300000 Tianjin, China","[""Mounting systems, installation aids""]","xgytrade@163.com","+862288265681",""
"1633","TONGWEI SOLAR (HEFEI) CO.,LTD","","A2.550","Intersolar Europe","安徽省","合肥市","省外企业","","","","","待核实","","[""2023""]","未联系","中","","","","","","false","[{""company"":""TONGWEI SOLAR (HEFEI) CO.,LTD"",""companyCn"":"""",""booth"":""A2.550"",""exhibition"":""Intersolar Europe"",""event"":""The smarter E Europe"",""year"":""2023"",""sourceFile"":""2023The smarter E Europe2023德国展商列表(含页码）.pdf"",""sourcePage"":74}]","","","","","",""
"1634","Techno Gear Bearings (Shanghai) Co., Ltd.","","A6.556","Intersolar Europe","上海市","上海市","省外企业","https://www.tgbgroup.com.cn","","","","The smarter E官方目录已核验","https://www.thesmartere.de/exhibitorlist/techno-gear-bearings-shanghai-co-ltd","[""2026"",""2024"",""2023""]","未联系","中","","","","","","false","[{""company"":""Techno Gear Bearings (Shanghai) Co., Ltd."",""companyCn"":"""",""booth"":""A6.556"",""exhibition"":""Intersolar Europe"",""event"":""The smarter E Europe"",""year"":""2026"",""sourceFile"":""Exhibitor List2026 欧洲智慧能源展.pdf"",""sourcePage"":8},{""company"":""Techno Gear Bearings (Shanghai) Co., Ltd."",""companyCn"":"""",""booth"":""A6.414"",""exhibition"":""Intersolar Europe"",""event"":""The smarter E Europe"",""year"":""2024"",""sourceFile"":""2024The smarter E Europe exhibitor list 6.27(2024含页码)(1).pdf"",""sourcePage"":133},{""company"":""Techno Gear Bearings (Shanghai) Co., Ltd."",""companyCn"":"""",""booth"":""A6.415"",""exhibition"":""Intersolar Europe"",""event"":""The smarter E Europe"",""year"":""2023"",""sourceFile"":""2023The smarter E Europe2023德国展商列表(含页码）.pdf"",""sourcePage"":73}]","https://www.thesmartere.de/exhibitorlist/techno-gear-bearings-shanghai-co-ltd","Techno Gear Bearings (Shanghai) Co., Ltd.Room 1829, Building 2, No.2157 Hunan Road, Pudong200125 Shanghai, China","[""Tracking systems"",""Engineering services""]","sales2@tgbgroup.com.cn","+8619352120029",""
"1635","TianJin Lishen Battery Joint-Stock CO., LTD.","","C2.435","ees Europe","天津市","天津市","省外企业","","","","","待核实","","[""2024""]","未联系","中","","","","","","false","[{""company"":""TianJin Lishen Battery Joint-Stock CO., LTD."",""companyCn"":"""",""booth"":""C2.435"",""exhibition"":""ees Europe"",""event"":""The smarter E Europe"",""year"":""2024"",""sourceFile"":""2024The smarter E Europe exhibitor list 6.27(2024含页码)(1).pdf"",""sourcePage"":135},{""company"":""TianJin Lishen Battery Joint-Stock CO., LTD."",""companyCn"":"""",""booth"":""C1.675"",""exhibition"":""ees Europe"",""event"":""The smarter E Europe"",""year"":""2024"",""sourceFile"":""2024The smarter E Europe exhibitor list 6.27(2024含页码)(1).pdf"",""sourcePage"":135}]","","","","","",""
"1636","Tianjin Chengzhitai Solar Technology Co., Ltd.","","A5.513","Intersolar Europe","天津市","天津市","省外企业","","","","","待核实","","[""2024""]","未联系","中","","","","","","false","[{""company"":""Tianjin Chengzhitai Solar Technology Co., Ltd."",""companyCn"":"""",""booth"":""A5.513"",""exhibition"":""Intersolar Europe"",""event"":""The smarter E Europe"",""year"":""2024"",""sourceFile"":""2024The smarter E Europe exhibitor list 6.27(2024含页码)(1).pdf"",""sourcePage"":135}]","","","","","",""
"1637","Tianjin Great Metal Technology Co., Ltd.","","C4.630","Intersolar Europe","天津市","天津市","省外企业","","","","","待核实","","[""2023""]","未联系","中","","","","","","false","[{""company"":""Tianjin Great Metal Technology Co., Ltd."",""companyCn"":"""",""booth"":""C4.630"",""exhibition"":""Intersolar Europe"",""event"":""The smarter E Europe"",""year"":""2023"",""sourceFile"":""2023The smarter E Europe2023德国展商列表(含页码）.pdf"",""sourcePage"":74}]","","","","","",""
"1638","Tianjin Jucai Huixin industry and Trade Co.,Ltd.","","A6.350","Intersolar Europe","天津市","天津市","省外企业","https://www.jchxsolar.com","","","","The smarter E官方目录已核验","https://www.thesmartere.de/exhibitorlist/tianjin-jucai-huixin-industry-and-trade-coltd","[""2026""]","未联系","中","","","","","","false","[{""company"":""Tianjin Jucai Huixin industry and Trade Co.,Ltd."",""companyCn"":"""",""booth"":""A6.350"",""exhibition"":""Intersolar Europe"",""event"":""The smarter E Europe"",""year"":""2026"",""sourceFile"":""Exhibitor List2026 欧洲智慧能源展.pdf"",""sourcePage"":8}]","https://www.thesmartere.de/exhibitorlist/tianjin-jucai-huixin-industry-and-trade-coltd","Tianjin Jucai Huixin industry and Trade Co.,Ltd.450 Meters East Of The Intersection Of Guan Keng Road And Man Jing Zi Road, Dagiu Zhuang Town, Jingh301600 Tianjin, China","[""PV components (cables, connectors, junction boxes, etc.)"",""Mounting systems, installation aids""]","Luna@jchxsolar.com","+86 15302050272",""
"1639","Uhome Smart Energy (Wuxi) Co., Ltd.","","C2.435","ees Europe","江苏省","无锡市","省外企业","","","","","待核实","","[""2024"",""2023""]","未联系","中","","","","","","false","[{""company"":""Uhome Smart Energy (Wuxi) Co., Ltd."",""companyCn"":"""",""booth"":""C2.435"",""exhibition"":""ees Europe"",""event"":""The smarter E Europe"",""year"":""2024"",""sourceFile"":""2024The smarter E Europe exhibitor list 6.27(2024含页码)(1).pdf"",""sourcePage"":138},{""company"":""Uhome Smart Energy (Wuxi) Co., Ltd."",""companyCn"":"""",""booth"":"""",""exhibition"":""ees Europe"",""event"":""The smarter E Europe"",""year"":""2023"",""sourceFile"":""2023The smarter E Europe2023德国展商列表(含页码）.pdf"",""sourcePage"":76}]","","","","","",""
"1640","Versolsolar Hangzhou Co., Ltd.","","A3.330","Intersolar Europe","浙江省","杭州市","省外企业","https://www.versolsolar.com/","","","","The smarter E官方目录已核验","https://www.thesmartere.de/exhibitorlist/versolsolar-hangzhou-co-ltd","[""2026""]","未联系","中","","","","","","false","[{""company"":""Versolsolar Hangzhou Co., Ltd."",""companyCn"":"""",""booth"":""A3.330"",""exhibition"":""Intersolar Europe"",""event"":""The smarter E Europe"",""year"":""2026"",""sourceFile"":""Exhibitor List2026 欧洲智慧能源展.pdf"",""sourcePage"":8}]","https://www.thesmartere.de/exhibitorlist/versolsolar-hangzhou-co-ltd","Versolsolar Hangzhou Co., Ltd.No. 525 Xingguo Road, Economic and Technological Development Zone, linping District, Hangzhou, Zhejiang Province311106 Hangzhou, China","[""Mounting systems, installation aids"",""Tracking systems"",""Roof-mounted PV systems for commercial and industrial applications"",""Operation and maintenance of solar power installations (e.g. drones, cleaning robots, software)""]","marketing@versolsolar.com","+86 4008 055 060",""
"1641","WPL Beijing Ltd.","","FM.704/45","Intersolar Europe","北京市","北京市","省外企业","","","","","待核实","","[""2024""]","未联系","中","","","","","","false","[{""company"":""WPL Beijing Ltd."",""companyCn"":"""",""booth"":""FM.704/45"",""exhibition"":""Intersolar Europe"",""event"":""The smarter E Europe"",""year"":""2024"",""sourceFile"":""2024The smarter E Europe exhibitor list 6.27(2024含页码)(1).pdf"",""sourcePage"":146}]","","","","","",""
"1642","WUXI CITY HEGUANG NEW ENERGY TECHNOLOGY CO","","A1.112","Intersolar Europe","江苏省","无锡市","省外企业","","","","","待核实","","[""2025"",""2024"",""2023""]","未联系","中","","","","","","false","[{""company"":""Wuxi City Heguang New Energy Technology Co., Ltd"",""companyCn"":"""",""booth"":""A1.112"",""exhibition"":""Intersolar Europe"",""event"":""The smarter E Europe"",""year"":""2025"",""sourceFile"":""2025The smarter E Europe展商列表0626（2025含页码）(1).pdf"",""sourcePage"":62},{""company"":""WUXI CITY HEGUANG NEW ENERGY TECHNOLOGY CO"",""companyCn"":"""",""booth"":""A1.630"",""exhibition"":""Intersolar Europe"",""event"":""The smarter E Europe"",""year"":""2024"",""sourceFile"":""2024The smarter E Europe exhibitor list 6.27(2024含页码)(1).pdf"",""sourcePage"":146},{""company"":""WUXI CITY HEGUANG NEW ENERGY TECHNOLOGY CO"",""companyCn"":"""",""booth"":""B3.278"",""exhibition"":""Intersolar Europe"",""event"":""The smarter E Europe"",""year"":""2023"",""sourceFile"":""2023The smarter E Europe2023德国展商列表(含页码）.pdf"",""sourcePage"":80},{""company"":""WUXI CITY HEGUANG NEW ENERGY TECHNOLOGY CO"",""companyCn"":"""",""booth"":""A2.330"",""exhibition"":""Intersolar Europe"",""event"":""The smarter E Europe"",""year"":""2023"",""sourceFile"":""2023The smarter E Europe2023德国展商列表(含页码）.pdf"",""sourcePage"":80}]","","","","","",""
"1643","WUXI FGNEX TECHNOLOGY CO., LTD.","","A3.330","Intersolar Europe","江苏省","无锡市","省外企业","https://www.fgnex.com","","","","The smarter E官方目录已核验","https://www.thesmartere.de/exhibitorlist/wuxi-fgnex-technology-co-ltd","[""2026"",""2025""]","未联系","中","","","","","","false","[{""company"":""Wuxi Fgnex Technology Co., Ltd."",""companyCn"":"""",""booth"":""A3.330"",""exhibition"":""Intersolar Europe"",""event"":""The smarter E Europe"",""year"":""2026"",""sourceFile"":""Exhibitor List2026 欧洲智慧能源展.pdf"",""sourcePage"":9},{""company"":""WUXI FGNEX TECHNOLOGY CO., LTD."",""companyCn"":"""",""booth"":""C6.170"",""exhibition"":""ees Europe"",""event"":""The smarter E Europe"",""year"":""2025"",""sourceFile"":""2025The smarter E Europe展商列表0626（2025含页码）(1).pdf"",""sourcePage"":62}]","https://www.thesmartere.de/exhibitorlist/wuxi-fgnex-technology-co-ltd","Wuxi Fgnex Technology Co., Ltd.2-28-205-16, LONGSHAN ROAD, XINWU DISTRICT,WUXI, JIANGSU, CHINA214111 Wuxi, China","[""Crystalline modules"",""Building integrated solutions (BIPV)"",""Small solar devices"",""PV components (cables, connectors, junction boxes, etc.)"",""Building integrated solutions (Facades, etc.)""]","charles@fgnexsolar.com","+8613771505693",""
"1644","WUXI HONGSHENG NEW ENERGY CO.,LTD","","C2.634","ees Europe","江苏省","无锡市","省外企业","","","","","待核实","","[""2023""]","未联系","中","","","","","","false","[{""company"":""WUXI HONGSHENG NEW ENERGY CO.,LTD"",""companyCn"":"""",""booth"":""C2.634"",""exhibition"":""ees Europe"",""event"":""The smarter E Europe"",""year"":""2023"",""sourceFile"":""2023The smarter E Europe2023德国展商列表(含页码）.pdf"",""sourcePage"":32}]","","","","","",""
"1645","WUXI JOCA CABLE TECHNOLOGY GROUP C LTD.","","A1.432","Intersolar Europe","江苏省","无锡市","省外企业","https://www.jocagroup.com/","","","","The smarter E官方目录已核验","https://www.thesmartere.de/exhibitorlist/wuxi-joca-cable-technology-group-co-ltd","[""2026""]","未联系","中","","","","","","false","[{""company"":""WUXI JOCA CABLE TECHNOLOGY GROUP C LTD."",""companyCn"":"""",""booth"":""A1.432"",""exhibition"":""Intersolar Europe"",""event"":""The smarter E Europe"",""year"":""2026"",""sourceFile"":""Exhibitor List2026 欧洲智慧能源展.pdf"",""sourcePage"":9}]","https://www.thesmartere.de/exhibitorlist/wuxi-joca-cable-technology-group-co-ltd","WUXI JOCA CABLE TECHNOLOGY GROUP CO., LTD.No. 16, Qidi Road, Zone C, Guanlin Town Industrial Concentration Area214251 Yixing/ Jiangsu, China","[""PV components (cables, connectors, junction boxes, etc.)""]","joca@jocacable.com","+86 0086 021-57186991",""
"1646","WUXI SUN KING ENERGY TECHNOLOGY CO., LTD.","","A4.117","Intersolar Europe","江苏省","无锡市","省外企业","","","","","待核实","","[""2025"",""2024"",""2023""]","未联系","中","","","","","","false","[{""company"":""WUXI SUN KING ENERGY TECHNOLOGY CO., LTD"",""companyCn"":"""",""booth"":""A4.117"",""exhibition"":""Intersolar Europe"",""event"":""The smarter E Europe"",""year"":""2025"",""sourceFile"":""2025The smarter E Europe展商列表0626（2025含页码）(1).pdf"",""sourcePage"":62},{""company"":""WUXI SUN KING ENERGY TECHNOLOGY CO., LTD."",""companyCn"":"""",""booth"":""A1.630"",""exhibition"":""Intersolar Europe"",""event"":""The smarter E Europe"",""year"":""2024"",""sourceFile"":""2024The smarter E Europe exhibitor list 6.27(2024含页码)(1).pdf"",""sourcePage"":147},{""company"":""WUXI SUN KING ENERGY TECHNOLOGY CO., LTD."",""companyCn"":"""",""booth"":""A2.330"",""exhibition"":""Intersolar Europe"",""event"":""The smarter E Europe"",""year"":""2023"",""sourceFile"":""2023The smarter E Europe2023德国展商列表(含页码）.pdf"",""sourcePage"":80}]","","","","","",""
"1647","WUXI TNSOLAR CO.,LTD.","","A1.432","Intersolar Europe","江苏省","无锡市","省外企业","","","","","The smarter E官方目录已核验","https://www.thesmartere.de/exhibitorlist/wuxi-tnsolar-coltd","[""2026""]","未联系","中","","","","","","false","[{""company"":""WUXI TNSOLAR CO.,LTD."",""companyCn"":"""",""booth"":""A1.432"",""exhibition"":""Intersolar Europe"",""event"":""The smarter E Europe"",""year"":""2026"",""sourceFile"":""Exhibitor List2026 欧洲智慧能源展.pdf"",""sourcePage"":9}]","https://www.thesmartere.de/exhibitorlist/wuxi-tnsolar-coltd","WUXI TNSOLAR CO.,LTD.No. 11 Nanbu Road, Industrial Concentration Zone, Zhangzhu Town, Yixing City214200 Yixing/ Jiangsu, China","[""Crystalline modules""]","sales@wxtn-solar.com","+86-0510-87328999",""
"1649","WUXI ZEVO NEW ENERGY TECH CO.,LTD","","A1.130","Intersolar Europe","江苏省","无锡市","省外企业","https://www.zevo-bipv.com","","","","The smarter E官方目录已核验","https://www.thesmartere.de/exhibitorlist/wuxi-zevo-new-energy-tech-coltd","[""2026""]","未联系","中","","","","","","false","[{""company"":""WUXI ZEVO NEW ENERGY TECH CO.,LTD"",""companyCn"":"""",""booth"":""A1.130"",""exhibition"":""Intersolar Europe"",""event"":""The smarter E Europe"",""year"":""2026"",""sourceFile"":""Exhibitor List2026 欧洲智慧能源展.pdf"",""sourcePage"":9}]","https://www.thesmartere.de/exhibitorlist/wuxi-zevo-new-energy-tech-coltd","WUXI ZEVO NEW ENERGY TECH CO.,LTDRoom 801, (CIC Park), No. 22 Zhihui Road,Huishan District214100 Wuxi/ Jiangsu, China","[""Crystalline modules""]","wendy@bipv-solutions.com","",""
"1650","Wanzhen New Energy Technology (Shanghai) Co., Ltd.","","B3.150","Intersolar Europe","上海市","上海市","省外企业","https://www.wanzn.com","","","","The smarter E官方目录已核验","https://www.thesmartere.de/exhibitorlist/wanzhen-new-energy-technology-shanghai-co-ltd","[""2026""]","未联系","中","","","","","","false","[{""company"":""Wanzhen New Energy Technology (Shanghai) Co., Ltd."",""companyCn"":"""",""booth"":""B3.150"",""exhibition"":""Intersolar Europe"",""event"":""The smarter E Europe"",""year"":""2026"",""sourceFile"":""Exhibitor List2026 欧洲智慧能源展.pdf"",""sourcePage"":9}]","https://www.thesmartere.de/exhibitorlist/wanzhen-new-energy-technology-shanghai-co-ltd","Wanzhen New Energy Technology (Shanghai) Co., Ltd.9th Floor, Building 40, Kailong Jinling Building, No. 1888 Xinjinqiao Road, Pudong New Area, Shanghai201413 Shanghai, China","[""Inverters"",""PV components (cables, connectors, junction boxes, etc.)"",""Tracking systems"",""Operation and maintenance of solar power installations (e.g. drones, cleaning robots, software)""]","liuyan@wanz.com","86-21-60298911",""
